Station Name,Street Address,City,State,ZIP,Status Code,Latitude,Longitude,ID,Open Date,EV Connector Types,Country,Access Code
SWWA JATC TRAINING CTR #1,3001 S 36th St,Tacoma,WA,98409,E,47.226925,-122.475281,162836,,J1772 NEMA515,US,public
MADISON MARQUET STATION 6,600 Pine St,Seattle,WA,98101,E,47.612478,-122.33528,162838,,J1772,US,public
NW WA JATC CARPORT #1,306 Anderson Rd,Mt Vernon,WA,98273,E,48.399143,-122.333504,162841,,J1772 NEMA515,US,public
ISSAQUAH ZHOME #1,970 NE High St,Issaquah,WA,98029,E,47.544483,-122.018089,162842,,J1772 NEMA515,US,public
"Cafaro VANCOUVER PLAZA (Vancouver, WA)",7809 NE Vancouver Plaza Dr,Vancouver,WA,98663,E,45.649918,-122.593406,163338,,CHADEMO J1772COMBO,US,public
MOTORPOOL VISITOR CTR 2,103 Sid Snyder Ave SW,Olympia,WA,98501,E,47.035325,-122.901187,163519,,J1772,US,public
City of Colville,202 N Main,Colville,WA,99114,E,48.545492,-117.905583,163521,,J1772,US,public
Best Western Plus Renton Inn,1850 Maple Valley Highway,Renton,WA,98057,E,47.483486,-122.194315,163536,,J1772,US,public
City Hall,625 S College Ave,College Place,WA,99324,E,46.0427838,-118.3869759,163537,,J1772,US,public
MOTORPOOL PRO ARTS 1,208 11th Ave SE,Olympia,WA,98501,E,47.038242,-122.899229,163684,,J1772,US,public
CIBO POINT WHITE DR,4569 Point White Dr. NE,Bainbridge Island,WA,98110,E,47.605226,-122.548468,163737,,J1772,US,public
"Bremerton Department of Children, Youth, and Families",4210 Wheaton Way,Bremerton,WA,98335,E,47.603645,-122.627873,163967,2020-06-26,J1772,US,public
Circle K,11714 NE 72nd Ave,Vancouver,WA,98686,E,45.707321,-122.600084,163971,2020-06-26,J1772,US,public
Mead Chevron,3812 E Highland Rd,Mead,WA,99021,E,47.786697,-117.354001,163972,2020-06-26,J1772,US,public
Washington Trust Bank,3103 S Grand Blvd,Spokane,WA,99203,E,47.625992,-117.401065,163973,2020-06-26,J1772,US,public
WSU-Riverpoint,412 E Spokane Falls Blvd,Spokane,WA,99202,E,47.661965,-117.405181,163974,2020-06-26,J1772,US,public
Dry Gulch Trailhead,Dry Gulch Rd,Wenatchee,WA,98801,E,47.396982,-120.329257,163989,2020-07-02,J1772,US,public
Wenatchee Convention Center,121 N Wenatchee Ave,Wenatchee,WA,98801,E,47.427475,-120.312078,163990,2020-07-02,J1772,US,public
Confluence Health - Stanley Building,730 N Emerson Ave,Wenatchee,WA,98801,E,47.431945,-120.323007,163991,2020-07-02,J1772,US,public
Confluence Health - Mares Building,820 N Chelan Ave,Wenatchee,WA,98801,E,47.432978,-120.322963,163992,2020-07-02,J1772,US,public
Confluence Health - Central Washington Hospital,933 Red Apple Rd,Wenatchee,WA,98801,E,47.406469,-120.322576,163993,2020-07-02,J1772,US,public
Confluence Health - Central Washington Hospital Parking Garage,1201 S Miller St,Wenatchee,WA,98801,E,47.407649,-120.323973,163994,2020-07-02,J1772,US,public
BROADWAY BLDG STATION 1,1641 Nagle Pl,Seattle,WA,98122,E,47.616001,-122.32028,164082,,J1772,US,public
CAPRIO CELLARS STATION 1,1615 Whiteley Rd,Walla Walla,WA,99362,E,46.011032,-118.36136,164160,,J1772,US,public
"Cafaro TARGET PLACE PLAZA (OLYMPIA, WA)",2925 Harrison Ave NW,Olympia,WA,98502,E,47.045446,-122.936182,164163,,CHADEMO J1772COMBO,US,public
Village at Beardslee Crossing - Tesla Supercharger,19128 112th Avenue NE,Bothell,WA,98011,E,47.77,-122.19,164168,2020-07-10,TESLA,US,public
Providence St. Mary Medical Center - Walla Walla,401 W Poplar St,Walla Walla,WA,99362,E,46.062597,-118.34231,164193,2020-07-10,J1772,US,public
KOZ WEAVER WEAVER RD RIGHT,1925 Weaver Rd,Snohomish,WA,98290,E,47.938312,-122.109156,164277,,J1772,US,public
BLAINE STATION 1,639-699 Peace Portal Dr,Blaine,WA,98230,E,48.995255,-122.75184,164278,,J1772,US,public
600NINTH 600NINTH,600 9th Ave,Seattle,WA,98104,E,47.605888,-122.324733,164339,,J1772,US,public
King County Housing Authority - Andover,700 Andover Park W,Tukwila,WA,98188,E,47.448978,-122.253341,164348,,J1772,US,public
GARAGE SOUTH LOT,1100 Railroad Ave,Bellingham,WA,98225,E,48.747287,-122.480701,164392,,J1772,US,public
P-3000 Garage at Carillon Point,3000 Carillon Point,Kirkland,WA,98033,E,47.65753,-122.206519,164476,,J1772,US,public
P-2000 Garage at Carillon Point,2000 Carillon Point,Kirkland,WA,98033,E,47.65753,-122.206519,164477,,J1772,US,public
P-5000 Garage at Carillon Point,5000 Carillon Point,Kirkland,WA,98033,E,47.655327,-122.205254,164478,,J1772,US,public
P-4000 Garage at Carillon Point,4000 Carillon Point,Kirkland,WA,98033,E,47.655327,-122.205254,164479,,J1772,US,public
CI&S COUNTRY INN #1,3100 S 192nd St,SeaTac,WA,98188,E,47.431736,-122.29395,164536,,J1772,US,public
University of Washington - Husky Stadium,3800 Montlake Blvd NE,Seattle,WA,98195,E,47.648934,-122.302389,164565,2020-07-24,J1772,US,public
University of Washington - Parking Area S1,3500 Columbia Rd,Seattle,WA,98195,E,47.650072,-122.310852,164566,2020-07-24,J1772,US,public
University of Washington - Portage Bay Garage,3740 Brooklyn Ave NE,Seattle,WA,98105,E,47.653047,-122.313915,164567,2020-07-24,J1772,US,public
University of Washington - Central Plaza Garage,4100 15th Ave NE,Seattle,WA,98105,E,47.656832,-122.311626,164568,2020-07-24,J1772,US,public
University of Washington - Parking Area N2,4224 Memorial Way NE,Seattle,WA,98105,E,47.658987,-122.309214,164569,2020-07-24,J1772,US,public
University of Washington - Parking Area N5,4324 Memorial Way NE,Seattle,WA,98105,E,47.660311,-122.309086,164570,2020-07-24,J1772,US,public
University of Washington - Parking Area W46,4317 12th Ave NE,Seattle,WA,98105,E,47.660696,-122.315595,164571,2020-07-24,J1772,US,public
Gold Parking Lot,110 9th Ave SW,Puyallup,WA,98371,E,47.184778,-122.29331,164721,,J1772,US,public
Red Parking Lot,110 9th Ave SW,Puyallup,WA,98371,E,47.185296,-122.299236,164722,,J1772,US,public
InterCityTransit,2548 Hogum Bay Rd NE,Olympia,WA,98516,E,47.067908,-122.76289,164740,,J1772,US,public
Blue Parking Lot,10th Ave SE,Puyallup,WA,98371,E,47.182515,-122.291956,164743,,J1772,US,public
VBG Seattle,"901 Fifth Ave, Suite 2310",Seattle,WA,98164,E,47.60578,-122.331858,164762,,J1772,US,public
MasterPark/Lot B,2907 South 170th Street,SeaTac,WA,98188,E,47.45061,-122.294966,164766,,J1772,US,public
Columbia Tech Center -  Nautilus EE use only,17711 SE 6th Way,Vancouver,WA,98683,E,45.616749,-122.49078,164769,,J1772,US,private
WAC Parking,1409 6th Ave,Seattle,WA,98101,E,47.6102369,-122.3336405,164782,,J1772,US,public
"Walgreens - Shoreline, WA #3788",14510 Aurora Ave N,Shoreline,WA,98133,E,47.7348902,-122.3445775,165056,,J1772,US,public
Ballard Flats,2401 Northwest 63rd Street,Seattle,WA,98107,E,47.6743748,-122.3878536,165077,,J1772,US,public
CITY OF ZILLAH P&R NORTH,113 1st Ave,Zillah,WA,98953,E,46.405066,-120.270721,165113,,J1772,US,public
Spokane City Credit Union,1930 N Monroe St,Spokane,WA,99205,E,47.675571,-117.426269,165136,2020-07-31,J1772,US,public
"BELLEVUECOLLEGE BC SSC,U BLDG2",3000 Landerholm Cir SE,Bellevue,WA,98007,E,47.584536,-122.148517,165178,,J1772,US,public
"BELLEVUECOLLEGE BC SSC,U BLDG1",3000 Landerholm Cir SE Bellevue,Bellevue,WA,98007,E,47.584556,-122.148459,165179,,J1772,US,public
KGIP BELL SOUTH STATION 6,316 116th Ave NE,Bellevue,WA,98114,E,47.612677,-122.185136,165275,,J1772,US,public
KGIP BELL SOUTH STATION 1,376 116th Ave NE,Bellevue,WA,98114,E,47.612661,-122.185158,165276,,J1772,US,public
KING COUNTY DOT KC AIRPORT 2,7259 King County Airport Access Rd,Seattle,WA,98108,E,47.536812,-122.303923,165290,,J1772,US,public
Pinecroft Rivers Edge,12939 E Pinecroft way,Spokane,WA,99216,E,47.68768,-117.22993,165291,,J1772,US,public
Spirit Wood Manor,1424 148th Ave SE,Bellevue,WA,98007,E,47.5976,-122.142,165323,,J1772,US,public
KCHA - The Village at Overlake,2580 152nd Avenue NE,Redmond,WA,98052,E,47.633041,-122.136031,165324,,J1772,US,public
KING COUNTY DOT KC FAUNTLEROY3,4829 SW Barton St,Seattle,WA,98136,E,47.523218,-122.393376,165338,,J1772,US,public
KING COUNTY DOT KC FAUNTLEROY2,4829 SW Barton St,Seattle,WA,98136,E,47.523056,-122.395735,165339,,J1772,US,public
The Corydon,"5101 25th Ave NE,",Seattle,WA,98105,E,47.618848,-122.3467506,165414,,J1772,US,public
KING COUNTY DOT TUKWILA 2,7301 Longacres Way,Tukwila,WA,98188,E,47.459644,-122.243792,165509,,J1772,US,public
W Hotel,1112 Fourth Ave,Seattle,WA,98101,E,47.607376,-122.333638,165537,,J1772,US,public
KING COUNTY DOT SK P&R 4,10610 NE 38th PL,Kirkland,WA,98033,E,47.643471,-122.196569,165563,,J1772,US,public
KING COUNTY DOT SK P&R 1,10610 NE 38th PL,Kirkland,WA,98033,E,47.643584,-122.195913,165564,,J1772,US,public
Kitsap Transit - Poulsbo Office,21711 Vetter Rd NW,Poulsbo,WA,98370,E,47.760292,-122.651285,165586,,J1772,US,public
Kitsap Transit Restil Road,1430 Retsil Rd SE,Port Orchard,WA,98366,E,47.536111,-122.618888,165596,,J1772,US,public
"Walmart 5195 - Everett, WA",11400 Hwy. 99,Everett,WA,98204,E,47.893501,-122.256001,165647,,CHADEMO J1772 J1772COMBO,US,public
Providence Medical Group,546 N Jefferson St,Spokane,WA,99201,E,47.662831,-117.429536,165747,2020-08-24,J1772,US,public
Icicle Village Resort - Tesla Destination,505 Hwy 2,Leavenworth,WA,98826,E,47.588981,-120.67331,165748,2020-08-24,TESLA,US,public
Icicle Village Resort,505 Highway 2,Leavenworth,WA,98826,E,47.588981,-120.67331,165749,2020-08-24,J1772,US,public
Holiday Inn Express Ellensburg,1620 Canyon Rd,Ellensburg,WA,98926,E,46.976691,-120.541869,165762,2020-08-24,J1772,US,public
Confluence Health | Ephrata Clinic,314 Basin St SW,Ephrata,WA,98823,E,47.31711,-119.553158,165763,2020-08-24,J1772,US,public
Highway 2 Brew Espresso,215 N Chelan Ave,Waterville,WA,98858,E,47.649002,-120.070865,165764,2020-08-24,J1772,US,public
Obertal Inn,922 Commercial St,Leavenworth,WA,98826,E,47.595741,-120.659917,165765,2020-08-24,J1772,US,public
Wilkommen Park & Ride,116 River Bend Dr,Leavenworth,WA,98826,E,47.597602,-120.644466,165766,2020-08-24,J1772,US,public
Hampton Inn & Suites Leavenworth,301 Ward Strasse,Leavenworth,WA,98826,E,47.595939,-120.64403,165767,2020-08-24,J1772,US,public
Broadway Apartments - 1st Floor,3214 Broadway,Everett,WA,98201,E,47.9749,-122.2014,165841,,J1772,US,private
Broadway Apartments - 2nd Floor,3214 Broadway,Everett,WA,98201,E,47.9752,-122.2018,166189,,J1772,US,private
La Quinta Burlington,1670 S. Burlington Blvd,Burlington,WA,98233,E,48.454081,-122.334149,166190,,J1772,US,public
KING COUNTY DOT ISSAQUAH P&R 6,1755 Highlands Dr NE,Issaquah,WA,98029,E,47.545719,-122.015713,166205,,J1772,US,public
KING COUNTY DOT ISSAQUAH P&R 5,1755 Highlands Dr NE,Issaquah,WA,98029,E,47.545785,-122.018499,166206,,J1772,US,public
Madison Miller,2113 E Olive St,Seattle,WA,98122,E,47.616915,-122.303963,166231,,CHADEMO J1772COMBO,US,public
The Outlet Collection Seattle - Regal Cinema,1101 Outlet Collection Way,Auburn,WA,98001,E,47.299413,-122.24255,166714,2020-08-31,J1772,US,public
The Outlet Collection Seattle,1101 Outlet Collection Way,Auburn,WA,98001,E,47.297911,-122.247622,166715,2020-08-31,J1772,US,public
Safeway 20830 108th SE,20830 108th SE,Kent,WA,98031,E,47.415041,-122.196081,166716,2020-08-31,J1772,US,public
Safeway 21401 Pacific Hwy S,21401 Pacific Hwy S,Des Moines,WA,98198,E,47.410098,-122.298891,166717,2020-08-31,J1772,US,public
Safeway 4011 S 164th,4011 S 164th St,Seattle,WA,98188,E,47.455679,-122.281963,166718,2020-08-31,J1772,US,public
Hilton Garden Inn Redmond,16630 Redmond Way,Redmond,WA,98052,E,47.6733025,-122.1186641,166913,,J1772,US,public
INSIGNIA 953 150 151N,583 Battery St,Seattle,WA,98164,E,47.606202,-122.33208,166923,,J1772,US,public
INSIGNIA 953 144 145N,583 Battery St,Seattle,WA,98104,E,47.606184,-122.332135,166924,,J1772,US,public
Lacey,676 Woodland Square Loop SE,Lacey,WA,98509,E,47.042017,-122.825899,166926,,CHADEMO J1772 J1772COMBO,US,public
Tellus on Dexter Apartments,403 Dexter Ave N.,Seattle,WA,98109,E,47.622505,-122.34279,167221,,J1772,US,public
Audi Tri-Cities,1125 Aaron Dr,Richland,WA,99352,E,46.259964,-119.282378,167222,,J1772,US,public
Albertsons - 17520 SR 9 SE,17520 WA-9,Snohomish,WA,98296,E,47.838858,-122.1248,167296,2020-09-28,J1772,US,public
KGIP BELL SOUTH STATION 2,316 116th Ave NE,Bellevue,WA,98004,E,47.612419,-122.184446,167379,,J1772,US,public
1500 Orchard Street Apartments,1502 S Orchard Street,Tacoma,WA,98405,E,47.2469268,-122.5062726,167404,,J1772,US,public
Alaska Junction SCL,4535 39th Ave SW,Seattle,WA,98116,E,47.56223,-122.381761,167474,,CHADEMO J1772COMBO,US,public
Cle Elum,811 WA-970,Cle Elum,WA,98922,E,47.188833,-120.903139,167497,,CHADEMO J1772COMBO,US,public
WOODIN CREEK WOODIN CREEK 2,13550 Village Square Dr.,Woodinville,WA,98072,E,47.752026,-122.157877,167520,,J1772,US,public
DOL STATION 1,719 Sleater Kinney Rd SE,Lacey,WA,98503,E,47.042589,-122.838595,167521,,J1772,US,public
Connell,303 S Columbia Ave,Connell,WA,99326,E,46.659028,-118.861158,167523,,CHADEMO J1772COMBO,US,public
"Target T0995 - Redmond, WA",NE 76th St.,Redmond,WA,98052,E,47.671794,-122.104565,167562,,CHADEMO J1772 J1772COMBO,US,public
ONE88 SPACE 305-306,188 Bellevue Way NE,Bellevue,WA,98004,E,47.611866,-122.20128,167711,,J1772,US,public
4DEGREES STATION 1,1309 W. First Avenue,Spokane,WA,99216,E,47.65593,-117.43163,167887,,J1772,US,public
Bellis Fair,1 Bellis Fair Pkwy,Bellingham,WA,98226,E,48.784985,-122.488908,167930,2020-10-19,J1772,US,public
Safeway - 20711 Bothell Hwy,20711 Bothell Hwy,Bothell,WA,98012,E,47.81004,-122.206015,167931,2020-10-19,J1772,US,public
"Fred Meyer 667 (Bellingham, WA)",1225 W Bakerview Rd,Bellingham,WA,98226,E,48.789282,-122.512304,168088,,CHADEMO J1772COMBO,US,public
Stay Pineapple,155 108th Ave NE,Bellevue,WA,98004,E,47.61176,-122.19734,168122,,J1772,US,public
Kitsap Transit - Wheaton Way Transit Center,3915 Wheaton Way,Bremerton,WA,98310,E,47.600278,-122.630556,168187,,J1772,US,public
Starbucks Center,2401 Utah Ave South,Seattle,WA,98134,E,47.581033,-122.334925,168188,,J1772,US,public
ES - SWM R & T CENTER 02,3510 S Mullen St SWM Admin Bldg,Tacoma,WA,98409,E,47.227967,-122.499375,168266,,J1772,US,public
ES - S&E URBAN WATERS #2,326 East D St Center for Urban Waters,Tacoma,WA,98421,E,47.2593,-122.43424,168267,,J1772,US,public
CITY OF TACOMA TAC CC 1,1552 Market St,Tacoma,WA,98402,E,47.24716,-122.440056,168268,,J1772,US,public
ES - S&E URBAN WATERS #4,"303 East D St East Pkg Lot, Center for Urban",Tacoma,WA,98421,E,47.25953,-122.4337,168269,,J1772,US,public
Target - Tesla Supercharger,665 Sleater Kinney Rd SE,Lacey,WA,98503,E,47.042437,-122.834286,168277,2020-11-02,TESLA,US,public
Safeway #3523,14826 Highway 99,Lynnwood,WA,98087,E,47.863658,-122.283884,168287,2020-11-02,J1772,US,public
Safeway - 11031 19th Ave SE,11031 19th Ave SE,Everett,WA,98208,E,47.89728,-122.205629,168288,2020-11-02,J1772,US,public
Safeway - 6911 Coal Creek Parkway SE,6911 Coal Creek Pkwy SE,Newcastle,WA,98059,E,47.539468,-122.167143,168289,2020-11-02,J1772,US,public
PMF Real Estates Services,712 Shaw Rd,Puyallup,WA,98372,E,47.184664,-122.256926,168437,2020-07-31,J1772,US,public
CITY OF TACOMA TAC CC 3,1548 Commerce St,Tacoma,WA,98402,E,47.247578,-122.4388,168479,,J1772,US,public
Brookside Park Condos,836 2nd Ave,Kirkland,WA,98033,E,47.68192,-122.205938,168481,,J1772,US,public
Cherry Crest Vista HOA,12543 NE 23rd Place,Bellevue,WA,98005,E,47.631052,-122.172589,168482,,J1772,US,public
SS Central Park,559 South 4th Street,Sunnyside,WA,98944,E,46.3227794,-120.015553,168514,,J1772,US,public
Alexanders Lodge & Restaurant - Tesla Destination,37515 SR 706 E,Ashford,WA,98304,E,46.751481,-121.93684,168567,2020-11-03,TESLA,US,public
Archer Hotel at Redmond Town Center - Tesla Destination,7200 164th Ave NE,Redmond,WA,98052,E,47.668632,-122.121308,168584,2020-11-03,TESLA,US,public
Colettes Bed and Breakfast - Tesla Destination,339 Finn Hall Rd,Port Angeles,WA,98362,E,48.115112,-123.26831,168693,2020-11-03,TESLA,US,public
Equinix SE4 - Tesla Destination,6906 S 204th St,Kent,WA,98032,E,47.42118,-122.247979,168761,2020-11-03,J1772 TESLA,US,public
Gift Tree - Tesla Destination,1800 W Fourth Plain Blvd #120b,Vancouver,WA,98660,E,45.642842,-122.689966,168796,2020-11-03,TESLA,US,public
La Quinta Inn & Suites Walla Walla - Tesla Destination,776 Silverstone Dr,Walla Walla,WA,99362,E,46.067733,-118.371554,168916,2020-11-03,J1772 TESLA,US,public
Montgomery East Commercial Center - Tesla Destination,11616 E Montgomery Dr,Spokane Valley,WA,99206,E,47.677198,-117.248519,168973,2020-11-03,TESLA,US,public
Paine Field Airport - Tesla Destination,3220 100th St SW,Everett,WA,98204,E,47.908243,-122.276662,169005,2020-11-03,TESLA,US,public
Ram Mounts - Tesla Destination,8410 Dallas Ave S,Seattle,WA,98108,E,47.528324,-122.316751,169058,2020-11-03,TESLA,US,public
Seattle Seahawks Practice Facility - Tesla Destination,12 Seahawks Wy,Renton,WA,98056,E,47.53371,-122.19795,169095,2020-11-03,TESLA,US,public
The Ridge Motorsports Park - Tesla Destination,1060 W. Eells Hill Rd,Shelton,WA,98584,E,47.254363,-123.196815,169190,2020-11-03,TESLA,US,public
ILANI 1A-2 SINGLE,1 Cowlitz way,Ridgefield,WA,98642,E,45.853035,-122.70889,169292,,J1772,US,public
DAY 1 REDMOND 6,NE 76th St,Redmond,WA,98052,E,47.672439,-122.09477,169380,,J1772,US,public
Sea Tac Office Center,18000 International Blvd.,Sea Tac,WA,98188,E,47.4413275,-122.2950909,169393,,J1772,US,public
Green River,1103 Ninth Street SE,Auburn,WA,98002,E,47.301047,-122.214835,169448,,J1772,US,public
Lake Crescent Lodge,416 Lake Crescent Road,Port Angeles,WA,98363,E,48.0570862,-123.802239,169449,,J1772,US,public
LQ Maryville,11430 38th Drive Northeast,Marysville,WA,98271,E,48.09885,-122.17922,169523,,J1772,US,public
Homewood Suites by Hilton Lynnwood Seattle Everett,18123 Alderwood Mall Pkwy,Lynnwood,WA,98037,E,47.833778,-122.268338,169547,2020-11-23,J1772,US,public
IBEW Local 46,19802 62nd Ave S,Kent,WA,98032,E,47.424157,-122.256343,169896,,J1772,US,public
AUBURN CENTER GREEN RIVER #1,1221 D St. NE,Auburn,WA,98002,E,47.318711,-122.225391,170032,,J1772,US,public
2+U - Tesla Supercharger,1201 Second Ave,Seattle,WA,98101,E,47.606468,-122.337174,170078,2020-12-07,TESLA,US,public
Safeway,17202 15th Ave NE,Shoreline,WA,98155,E,47.754733,-122.312823,170099,2020-12-07,J1772,US,public
Leilani on Greenwood,10215 Greenwood Avenue North,Seattle,WA,98133,E,47.7030756,-122.3556774,170178,,J1772,US,public
"Pierce County Parks, Cross Park",4420 Military Road East,Tacoma,WA,98446,E,47.1054651,-122.3697298,170233,,J1772,US,public
"Cafaro SOUTH HILL MALL (PUYALLUP, WA)",3500 S. MERIDIAN,PUYALLUP,WA,98373,E,47.155976,-122.297569,170297,,CHADEMO J1772COMBO,US,public
"Woodinville WA4-151 (Woodinville, WA)",14003 NE Woodinville Duvall Rd,Woodinville,WA,98072,E,47.75422,-122.151151,170316,,CHADEMO J1772COMBO,US,public
Taco Bell Ellensburg,1406 Canyon Road,Ellensburg,WA,98926,E,46.978901,-120.543425,170358,,CHADEMO J1772COMBO,US,public
RPI PORTEMONS 2005 POPLAR 2,2005 NW Poplar Way,Issaquah,WA,98027,E,47.550487,-122.068649,170401,,J1772,US,public
"Rainier Beach WA3-155 ( Seattle, WA)",9019 RAINIER AVE S,Seattle,WA,98118,E,47.523173,-122.270556,170404,,CHADEMO J1772COMBO,US,public
Ballard Blocks - Tesla Supercharger,1416 NW Ballard Way,Seattle,WA,98107,E,47.662749,-122.375444,170432,2020-12-14,TESLA,US,public
South 405 Place,900 S.W. 16th Street,Renton,WA,98057,E,47.46655,-122.22995,170457,,J1772,US,public
2+U,1201 Second Ave,Seattle,WA,98101,E,47.606659,-122.337363,170479,2020-12-14,J1772,US,public
BJ’s Entiat - Tesla Supercharger,14579 US-97A,Entiat,WA,98822,E,47.684827,-120.206919,170526,2020-12-21,TESLA,US,public
Roche Harbor Marina,160 Ruben Memorial Dr,Roche Harbor,WA,98250,E,48.607282,-123.153777,170580,2020-12-21,J1772,US,public
Snug Harbor Resort,1997 Mitchell Bay Rd,Friday Harbor,WA,98250,E,48.569915,-123.168265,170581,2020-12-21,J1772,US,public
Friday Harbor Airport,800 Franklin Rd,Friday Harbor,WA,98250,E,48.524715,-123.026405,170582,2020-12-21,J1772,US,public
Burgermaster,2030 Freeway Dr,Mt. Vernon,WA,98273,E,48.439781,-122.341794,170583,2020-12-21,J1772,US,public
Comfort Suites Burlington Near I-5,500 E George Hoppeer Rd,Burlington,WA,98233,E,48.451871,-122.329766,170584,2020-12-21,J1772,US,public
Skagit Valley College,1800 N Laventure Rd,Mt. Vernon,WA,98273,E,48.436733,-122.312699,170585,2020-12-21,J1772,US,public
Stillaguamish Conference Room,154 W Cox St,Arlington,WA,98223,E,48.201607,-122.128261,170586,2020-12-21,J1772,US,public
Vision Plus,2520 James St,Bellingham,WA,98225,E,48.763595,-122.464329,170587,2020-12-21,TESLA,US,public
